transaction_id,transaction_date,part_id,part_name,transaction_type,quantity,unit_cost,total_cost,batch_id
PUR001489,2023-08-06,SP00101,Bolt Type-101,Purchase,66,4152.52,274066.52,BATCH01489
PUR001490,2023-12-13,SP00101,Bolt Type-101,Purchase,82,4530.38,371491.01,BATCH01490
PUR001491,2023-12-14,SP00101,Bolt Type-101,Purchase,41,4322.09,177205.81,BATCH01491
PUR001492,2024-04-07,SP00101,Bolt Type-101,Purchase,68,4504.38,306298.07,BATCH01492
PUR001493,2024-07-20,SP00101,Bolt Type-101,Purchase,85,4528.28,384903.65,BATCH01493
PUR001494,2022-05-19,SP00102,Bolt Type-102,Purchase,11,120.82,1328.99,BATCH01494
PUR001495,2022-08-27,SP00102,Bolt Type-102,Purchase,43,124.69,5361.86,BATCH01495
PUR001496,2023-03-28,SP00102,Bolt Type-102,Purchase,21,122.53,2573.12,BATCH01496
PUR001497,2023-04-16,SP00102,Bolt Type-102,Purchase,53,124.73,6610.6,BATCH01497
PUR001498,2023-06-13,SP00102,Bolt Type-102,Purchase,32,121.56,3889.93,BATCH01498
PUR001499,2023-10-09,SP00102,Bolt Type-102,Purchase,55,128.55,7070.45,BATCH01499
PUR001500,2023-12-25,SP00102,Bolt Type-102,Purchase,83,126.44,10494.76,BATCH01500
PUR001501,2024-02-23,SP00102,Bolt Type-102,Purchase,97,128.05,12420.91,BATCH01501
PUR001502,2024-04-24,SP00102,Bolt Type-102,Purchase,34,137.75,4683.46,BATCH01502
PUR001503,2024-09-14,SP00102,Bolt Type-102,Purchase,35,134.37,4703.03,BATCH01503
PUR001504,2022-01-14,SP00103,Filter Type-103,Purchase,79,331.63,26198.92,BATCH01504
PUR001505,2022-06-10,SP00103,Filter Type-103,Purchase,71,344.68,24472.56,BATCH01505
PUR001506,2022-08-07,SP00103,Filter Type-103,Purchase,50,327.87,16393.66,BATCH01506
PUR001507,2022-09-03,SP00103,Filter Type-103,Purchase,83,333.09,27646.38,BATCH01507
PUR001508,2022-11-16,SP00103,Filter Type-103,Purchase,72,349.03,25129.94,BATCH01508
PUR001509,2023-02-20,SP00103,Filter Type-103,Purchase,75,330.05,24753.42,BATCH01509
PUR001510,2023-02-28,SP00103,Filter Type-103,Purchase,38,333.71,12681.02,BATCH01510
PUR001511,2023-04-15,SP00103,Filter Type-103,Purchase,26,351.83,9147.52,BATCH01511
PUR001512,2023-05-11,SP00103,Filter Type-103,Purchase,64,329.03,21058.23,BATCH01512
PUR001513,2023-05-27,SP00103,Filter Type-103,Purchase,79,344.35,27203.51,BATCH01513
PUR001514,2023-06-28,SP00103,Filter Type-103,Purchase,54,330.31,17836.9,BATCH01514
PUR001515,2023-12-31,SP00103,Filter Type-103,Purchase,97,350.96,34042.89,BATCH01515
PUR001516,2024-10-05,SP00103,Filter Type-103,Purchase,68,377.18,25648.34,BATCH01516
PUR001517,2022-01-18,SP00104,Wire Type-104,Purchase,43,2055.24,88375.11,BATCH01517
PUR001518,2022-01-25,SP00104,Wire Type-104,Purchase,70,2067.82,144747.18,BATCH01518
PUR001519,2022-07-26,SP00104,Wire Type-104,Purchase,53,2276.21,120638.88,BATCH01519
PUR001520,2023-03-08,SP00104,Wire Type-104,Purchase,73,2211.6,161446.51,BATCH01520
PUR001521,2023-06-16,SP00104,Wire Type-104,Purchase,63,2253.38,141962.74,BATCH01521
PUR001522,2023-10-09,SP00104,Wire Type-104,Purchase,57,2350.24,133963.44,BATCH01522
PUR001523,2023-10-29,SP00104,Wire Type-104,Purchase,61,2278.63,138996.23,BATCH01523
PUR001524,2024-01-11,SP00104,Wire Type-104,Purchase,33,2279.87,75235.83,BATCH01524
PUR001525,2024-02-17,SP00104,Wire Type-104,Purchase,83,2358.7,195772.09,BATCH01525
PUR001526,2024-07-31,SP00104,Wire Type-104,Purchase,22,2434.27,53553.99,BATCH01526
PUR001527,2024-11-27,SP00104,Wire Type-104,Purchase,40,2477.86,99114.25,BATCH01527
PUR001528,2022-01-20,SP00105,Valve Type-105,Purchase,98,131.78,12914.73,BATCH01528
PUR001529,2022-04-08,SP00105,Valve Type-105,Purchase,37,130.02,4810.91,BATCH01529
PUR001530,2022-10-03,SP00105,Valve Type-105,Purchase,70,142.12,9948.16,BATCH01530
PUR001531,2022-10-26,SP00105,Valve Type-105,Purchase,22,142.9,3143.71,BATCH01531
PUR001532,2022-11-03,SP00105,Valve Type-105,Purchase,52,137.66,7158.45,BATCH01532
PUR001533,2022-12-28,SP00105,Valve Type-105,Purchase,56,136.01,7616.5,BATCH01533
PUR001534,2023-02-06,SP00105,Valve Type-105,Purchase,42,140.93,5919.05,BATCH01534
PUR001535,2023-05-29,SP00105,Valve Type-105,Purchase,62,139.91,8674.21,BATCH01535
PUR001536,2023-09-07,SP00105,Valve Type-105,Purchase,96,138.51,13296.6,BATCH01536
PUR001537,2023-10-09,SP00105,Valve Type-105,Purchase,35,151.23,5293.22,BATCH01537
PUR001538,2024-02-20,SP00105,Valve Type-105,Purchase,93,148.11,13774.05,BATCH01538
PUR001539,2024-05-13,SP00105,Valve Type-105,Purchase,32,150.7,4822.49,BATCH01539
PUR001540,2024-06-04,SP00105,Valve Type-105,Purchase,46,156.03,7177.19,BATCH01540
PUR001541,2024-08-26,SP00105,Valve Type-105,Purchase,96,148.22,14229.04,BATCH01541
PUR001542,2024-09-23,SP00105,Valve Type-105,Purchase,67,151.07,10121.37,BATCH01542
PUR001543,2024-10-20,SP00105,Valve Type-105,Purchase,58,157.3,9123.27,BATCH01543
PUR001544,2024-11-24,SP00105,Valve Type-105,Purchase,69,153.76,10609.68,BATCH01544
PUR001545,2024-12-29,SP00105,Valve Type-105,Purchase,28,154.68,4331.12,BATCH01545
PUR001546,2022-05-27,SP00106,Seal Type-106,Purchase,60,392.74,23564.17,BATCH01546
PUR001547,2022-06-12,SP00106,Seal Type-106,Purchase,66,380.57,25117.37,BATCH01547
PUR001548,2022-11-28,SP00106,Seal Type-106,Purchase,56,409.49,22931.3,BATCH01548
PUR001549,2023-04-13,SP00106,Seal Type-106,Purchase,76,415.44,31573.77,BATCH01549
PUR001550,2023-07-02,SP00106,Seal Type-106,Purchase,62,428.64,26575.49,BATCH01550
PUR001551,2023-08-20,SP00106,Seal Type-106,Purchase,12,398.42,4781.01,BATCH01551
PUR001552,2023-10-05,SP00106,Seal Type-106,Purchase,40,398.99,15959.43,BATCH01552
PUR001553,2023-10-11,SP00106,Seal Type-106,Purchase,99,421.56,41734.78,BATCH01553
PUR001554,2023-11-22,SP00106,Seal Type-106,Purchase,36,427.45,15388.17,BATCH01554
PUR001555,2023-12-05,SP00106,Seal Type-106,Purchase,23,403.8,9287.38,BATCH01555
PUR001556,2024-04-08,SP00106,Seal Type-106,Purchase,70,407.08,28495.53,BATCH01556
PUR001557,2024-05-13,SP00106,Seal Type-106,Purchase,13,428.13,5565.66,BATCH01557
PUR001558,2022-06-20,SP00107,Bearing Type-107,Purchase,94,786.1,73893.62,BATCH01558
PUR001559,2022-06-22,SP00107,Bearing Type-107,Purchase,51,813.4,41483.51,BATCH01559
PUR001560,2022-08-01,SP00107,Bearing Type-107,Purchase,69,859.85,59329.8,BATCH01560
PUR001561,2022-09-16,SP00107,Bearing Type-107,Purchase,79,874.36,69074.53,BATCH01561
PUR001562,2022-09-26,SP00107,Bearing Type-107,Purchase,80,872.16,69773.15,BATCH01562
PUR001563,2022-11-15,SP00107,Bearing Type-107,Purchase,99,836.7,82833.29,BATCH01563
PUR001564,2022-12-16,SP00107,Bearing Type-107,Purchase,85,848.08,72087.04,BATCH01564
PUR001565,2023-04-15,SP00107,Bearing Type-107,Purchase,90,866.39,77975.08,BATCH01565
PUR001566,2023-05-22,SP00107,Bearing Type-107,Purchase,82,883.56,72452.08,BATCH01566
PUR001567,2023-06-22,SP00107,Bearing Type-107,Purchase,91,859.9,78250.81,BATCH01567
PUR001568,2023-08-05,SP00107,Bearing Type-107,Purchase,49,882.53,43244.0,BATCH01568
PUR001569,2023-09-26,SP00107,Bearing Type-107,Purchase,71,911.96,64748.89,BATCH01569
PUR001570,2024-03-09,SP00107,Bearing Type-107,Purchase,21,897.9,18855.89,BATCH01570
PUR001571,2024-06-26,SP00107,Bearing Type-107,Purchase,56,901.12,50462.74,BATCH01571
PUR001572,2024-12-09,SP00107,Bearing Type-107,Purchase,29,916.6,26581.53,BATCH01572
PUR001573,2024-12-14,SP00107,Bearing Type-107,Purchase,10,907.1,9071.01,BATCH01573
PUR001574,2022-01-15,SP00108,Valve Type-108,Purchase,30,436.25,13087.61,BATCH01574
PUR001575,2022-01-18,SP00108,Valve Type-108,Purchase,92,450.56,41451.07,BATCH01575
PUR001576,2022-01-19,SP00108,Valve Type-108,Purchase,58,436.27,25303.68,BATCH01576
PUR001577,2022-10-07,SP00108,Valve Type-108,Purchase,20,444.1,8882.06,BATCH01577
PUR001578,2023-01-22,SP00108,Valve Type-108,Purchase,40,459.72,18388.62,BATCH01578
PUR001579,2023-04-19,SP00108,Valve Type-108,Purchase,88,469.34,41302.02,BATCH01579
PUR001580,2023-08-11,SP00108,Valve Type-108,Purchase,97,490.06,47535.63,BATCH01580
PUR001581,2023-08-23,SP00108,Valve Type-108,Purchase,93,465.3,43272.47,BATCH01581
PUR001582,2023-09-06,SP00108,Valve Type-108,Purchase,44,488.59,21497.95,BATCH01582
PUR001583,2023-12-06,SP00108,Valve Type-108,Purchase,18,478.29,8609.14,BATCH01583
PUR001584,2024-02-05,SP00108,Valve Type-108,Purchase,47,470.72,22124.06,BATCH01584
PUR001585,2024-04-23,SP00108,Valve Type-108,Purchase,68,471.74,32078.35,BATCH01585
PUR001586,2024-05-31,SP00108,Valve Type-108,Purchase,44,498.96,21954.39,BATCH01586
PUR001587,2024-06-14,SP00108,Valve Type-108,Purchase,72,503.9,36281.14,BATCH01587
PUR001588,2024-08-18,SP00108,Valve Type-108,Purchase,12,482.37,5788.49,BATCH01588
PUR001589,2024-09-04,SP00108,Valve Type-108,Purchase,78,481.59,37563.91,BATCH01589
PUR001590,2024-10-04,SP00108,Valve Type-108,Purchase,23,476.82,10966.94,BATCH01590
PUR001591,2024-12-31,SP00108,Valve Type-108,Purchase,26,495.03,12870.81,BATCH01591
PUR001592,2022-01-17,SP00109,Sensor Type-109,Purchase,60,358.27,21495.92,BATCH01592
PUR001593,2022-01-31,SP00109,Sensor Type-109,Purchase,70,359.53,25166.92,BATCH01593
PUR001594,2022-03-06,SP00109,Sensor Type-109,Purchase,42,365.35,15344.88,BATCH01594
PUR001595,2022-06-14,SP00109,Sensor Type-109,Purchase,11,394.63,4340.92,BATCH01595
PUR001596,2022-07-04,SP00109,Sensor Type-109,Purchase,41,369.02,15129.85,BATCH01596
PUR001597,2022-10-27,SP00109,Sensor Type-109,Purchase,66,384.93,25405.13,BATCH01597
PUR001598,2022-11-05,SP00109,Sensor Type-109,Purchase,14,380.02,5320.22,BATCH01598
PUR001599,2023-03-21,SP00109,Sensor Type-109,Purchase,22,384.91,8467.91,BATCH01599
PUR001600,2023-04-22,SP00109,Sensor Type-109,Purchase,36,399.33,14375.7,BATCH01600
PUR001601,2023-10-01,SP00109,Sensor Type-109,Purchase,97,405.68,39350.87,BATCH01601
PUR001602,2023-11-08,SP00109,Sensor Type-109,Purchase,51,427.58,21806.73,BATCH01602
PUR001603,2023-12-02,SP00109,Sensor Type-109,Purchase,15,395.97,5939.49,BATCH01603
PUR001604,2024-01-31,SP00109,Sensor Type-109,Purchase,80,423.14,33851.55,BATCH01604
PUR001605,2024-05-10,SP00109,Sensor Type-109,Purchase,42,419.04,17599.51,BATCH01605
PUR001606,2024-08-07,SP00109,Sensor Type-109,Purchase,48,421.93,20252.56,BATCH01606
PUR001607,2024-10-07,SP00109,Sensor Type-109,Purchase,16,413.02,6608.29,BATCH01607
PUR001608,2024-10-17,SP00109,Sensor Type-109,Purchase,37,441.87,16349.01,BATCH01608
PUR001609,2022-01-19,SP00110,Sensor Type-110,Purchase,98,2873.04,281557.56,BATCH01609
PUR001610,2022-01-31,SP00110,Sensor Type-110,Purchase,86,2847.54,244888.78,BATCH01610
PUR001611,2022-03-28,SP00110,Sensor Type-110,Purchase,21,2777.17,58320.64,BATCH01611
PUR001612,2022-09-03,SP00110,Sensor Type-110,Purchase,73,2864.5,209108.45,BATCH01612
PUR001613,2022-12-09,SP00110,Sensor Type-110,Purchase,89,2854.51,254050.99,BATCH01613
PUR001614,2023-04-29,SP00110,Sensor Type-110,Purchase,90,2982.05,268384.09,BATCH01614
PUR001615,2023-05-13,SP00110,Sensor Type-110,Purchase,55,2902.88,159658.58,BATCH01615
PUR001616,2023-07-20,SP00110,Sensor Type-110,Purchase,99,3107.24,307616.45,BATCH01616
PUR001617,2023-10-27,SP00110,Sensor Type-110,Purchase,23,3112.78,71594.03,BATCH01617
PUR001618,2024-03-21,SP00110,Sensor Type-110,Purchase,39,3040.19,118567.4,BATCH01618
PUR001619,2024-06-08,SP00110,Sensor Type-110,Purchase,81,3130.69,253585.8,BATCH01619
PUR001620,2022-02-13,SP00111,Cylinder Type-111,Purchase,29,474.25,13753.39,BATCH01620
PUR001621,2022-03-22,SP00111,Cylinder Type-111,Purchase,43,495.6,21310.73,BATCH01621
PUR001622,2022-10-03,SP00111,Cylinder Type-111,Purchase,68,513.41,34911.79,BATCH01622
PUR001623,2022-11-25,SP00111,Cylinder Type-111,Purchase,91,489.15,44512.9,BATCH01623
PUR001624,2023-01-18,SP00111,Cylinder Type-111,Purchase,33,518.81,17120.81,BATCH01624
PUR001625,2023-01-24,SP00111,Cylinder Type-111,Purchase,89,538.78,47951.34,BATCH01625
PUR001626,2023-01-31,SP00111,Cylinder Type-111,Purchase,89,537.91,47874.34,BATCH01626
PUR001627,2023-05-29,SP00111,Cylinder Type-111,Purchase,18,513.57,9244.27,BATCH01627
PUR001628,2023-07-18,SP00111,Cylinder Type-111,Purchase,78,539.12,42051.43,BATCH01628
PUR001629,2023-08-27,SP00111,Cylinder Type-111,Purchase,34,550.44,18714.92,BATCH01629
PUR001630,2023-10-25,SP00111,Cylinder Type-111,Purchase,73,538.7,39324.79,BATCH01630
PUR001631,2023-12-13,SP00111,Cylinder Type-111,Purchase,29,555.08,16097.26,BATCH01631
PUR001632,2023-12-14,SP00111,Cylinder Type-111,Purchase,51,546.89,27891.39,BATCH01632
PUR001633,2024-01-04,SP00111,Cylinder Type-111,Purchase,51,537.3,27402.51,BATCH01633
PUR001634,2024-02-13,SP00111,Cylinder Type-111,Purchase,76,523.67,39798.82,BATCH01634
PUR001635,2024-06-15,SP00111,Cylinder Type-111,Purchase,15,561.99,8429.79,BATCH01635
PUR001636,2024-06-17,SP00111,Cylinder Type-111,Purchase,26,571.88,14868.84,BATCH01636
PUR001637,2024-08-17,SP00111,Cylinder Type-111,Purchase,14,539.53,7553.48,BATCH01637
PUR001638,2024-09-20,SP00111,Cylinder Type-111,Purchase,72,543.07,39100.86,BATCH01638
PUR001639,2024-09-30,SP00111,Cylinder Type-111,Purchase,14,543.14,7603.9,BATCH01639
PUR001640,2022-01-27,SP00112,Brake Pad Type-112,Purchase,19,1363.1,25898.86,BATCH01640
PUR001641,2022-04-11,SP00112,Brake Pad Type-112,Purchase,19,1418.8,26957.19,BATCH01641
PUR001642,2022-04-30,SP00112,Brake Pad Type-112,Purchase,76,1437.6,109257.83,BATCH01642
PUR001643,2022-05-05,SP00112,Brake Pad Type-112,Purchase,39,1321.84,51551.95,BATCH01643
PUR001644,2022-05-26,SP00112,Brake Pad Type-112,Purchase,34,1385.6,47110.54,BATCH01644
PUR001645,2022-06-13,SP00112,Brake Pad Type-112,Purchase,94,1342.08,126155.59,BATCH01645
PUR001646,2023-03-04,SP00112,Brake Pad Type-112,Purchase,90,1397.53,125777.97,BATCH01646
PUR001647,2023-03-29,SP00112,Brake Pad Type-112,Purchase,81,1502.55,121706.27,BATCH01647
PUR001648,2023-06-09,SP00112,Brake Pad Type-112,Purchase,63,1487.72,93726.15,BATCH01648
PUR001649,2023-06-29,SP00112,Brake Pad Type-112,Purchase,91,1491.07,135687.41,BATCH01649
PUR001650,2024-01-10,SP00112,Brake Pad Type-112,Purchase,96,1502.85,144273.76,BATCH01650
PUR001651,2024-01-21,SP00112,Brake Pad Type-112,Purchase,95,1487.31,141294.31,BATCH01651
PUR001652,2024-01-26,SP00112,Brake Pad Type-112,Purchase,23,1483.5,34120.57,BATCH01652
PUR001653,2024-03-06,SP00112,Brake Pad Type-112,Purchase,33,1451.78,47908.83,BATCH01653
PUR001654,2024-05-01,SP00112,Brake Pad Type-112,Purchase,74,1519.77,112462.78,BATCH01654
PUR001655,2024-08-16,SP00112,Brake Pad Type-112,Purchase,30,1507.17,45215.06,BATCH01655
PUR001656,2024-09-30,SP00112,Brake Pad Type-112,Purchase,86,1545.63,132924.46,BATCH01656
PUR001657,2024-10-03,SP00112,Brake Pad Type-112,Purchase,55,1532.19,84270.24,BATCH01657
PUR001658,2024-12-12,SP00112,Brake Pad Type-112,Purchase,80,1616.5,129319.91,BATCH01658
PUR001659,2022-01-01,SP00113,Valve Type-113,Purchase,76,543.12,41277.25,BATCH01659
PUR001660,2022-03-12,SP00113,Valve Type-113,Purchase,48,523.31,25118.84,BATCH01660
PUR001661,2023-03-15,SP00113,Valve Type-113,Purchase,38,542.11,20600.19,BATCH01661
PUR001662,2023-05-08,SP00113,Valve Type-113,Purchase,50,557.85,27892.6,BATCH01662
PUR001663,2023-06-05,SP00113,Valve Type-113,Purchase,98,548.73,53775.27,BATCH01663
PUR001664,2023-08-06,SP00113,Valve Type-113,Purchase,80,599.58,47966.68,BATCH01664
PUR001665,2023-10-25,SP00113,Valve Type-113,Purchase,83,587.42,48755.62,BATCH01665
PUR001666,2024-01-08,SP00113,Valve Type-113,Purchase,29,617.51,17907.78,BATCH01666
PUR001667,2024-02-01,SP00113,Valve Type-113,Purchase,68,569.95,38756.61,BATCH01667
PUR001668,2024-02-08,SP00113,Valve Type-113,Purchase,27,585.99,15821.6,BATCH01668
PUR001669,2024-03-24,SP00113,Valve Type-113,Purchase,84,583.83,49041.94,BATCH01669
PUR001670,2024-04-24,SP00113,Valve Type-113,Purchase,42,585.16,24576.53,BATCH01670
PUR001671,2024-05-31,SP00113,Valve Type-113,Purchase,21,621.65,13054.64,BATCH01671
PUR001672,2024-07-05,SP00113,Valve Type-113,Purchase,82,609.74,49998.84,BATCH01672
PUR001673,2024-07-15,SP00113,Valve Type-113,Purchase,19,631.54,11999.33,BATCH01673
PUR001674,2022-03-18,SP00114,Wire Type-114,Purchase,87,93.91,8170.53,BATCH01674
PUR001675,2022-04-25,SP00114,Wire Type-114,Purchase,91,96.07,8741.92,BATCH01675
PUR001676,2022-06-10,SP00114,Wire Type-114,Purchase,58,95.26,5525.04,BATCH01676
PUR001677,2022-07-15,SP00114,Wire Type-114,Purchase,77,88.97,6850.75,BATCH01677
PUR001678,2022-09-04,SP00114,Wire Type-114,Purchase,79,89.45,7066.93,BATCH01678
PUR001679,2022-12-21,SP00114,Wire Type-114,Purchase,51,95.72,4881.5,BATCH01679
PUR001680,2023-04-10,SP00114,Wire Type-114,Purchase,38,96.49,3666.55,BATCH01680
PUR001681,2023-09-08,SP00114,Wire Type-114,Purchase,96,94.93,9113.34,BATCH01681
PUR001682,2023-11-16,SP00114,Wire Type-114,Purchase,60,101.5,6089.74,BATCH01682
PUR001683,2023-12-14,SP00114,Wire Type-114,Purchase,86,104.24,8964.24,BATCH01683
PUR001684,2024-02-21,SP00114,Wire Type-114,Purchase,21,101.16,2124.34,BATCH01684
PUR001685,2024-05-03,SP00114,Wire Type-114,Purchase,47,98.48,4628.7,BATCH01685
PUR001686,2024-06-08,SP00114,Wire Type-114,Purchase,28,104.66,2930.46,BATCH01686
PUR001687,2024-09-15,SP00114,Wire Type-114,Purchase,20,99.19,1983.76,BATCH01687
PUR001688,2024-09-26,SP00114,Wire Type-114,Purchase,16,102.86,1645.81,BATCH01688
PUR001689,2022-05-27,SP00115,Bolt Type-115,Purchase,51,539.26,27502.38,BATCH01689
PUR001690,2022-06-24,SP00115,Bolt Type-115,Purchase,83,536.44,44524.74,BATCH01690
PUR001691,2022-09-25,SP00115,Bolt Type-115,Purchase,95,511.38,48581.16,BATCH01691
PUR001692,2022-10-04,SP00115,Bolt Type-115,Purchase,56,529.29,29640.05,BATCH01692
PUR001693,2023-02-06,SP00115,Bolt Type-115,Purchase,51,534.48,27258.33,BATCH01693
PUR001694,2023-02-10,SP00115,Bolt Type-115,Purchase,93,534.55,49713.08,BATCH01694
PUR001695,2023-05-12,SP00115,Bolt Type-115,Purchase,49,523.26,25639.94,BATCH01695
PUR001696,2023-05-20,SP00115,Bolt Type-115,Purchase,54,531.78,28716.03,BATCH01696
PUR001697,2023-06-22,SP00115,Bolt Type-115,Purchase,66,558.71,36875.03,BATCH01697
PUR001698,2023-06-30,SP00115,Bolt Type-115,Purchase,66,559.67,36938.07,BATCH01698
PUR001699,2024-03-20,SP00115,Bolt Type-115,Purchase,39,545.45,21272.7,BATCH01699
PUR001700,2024-03-27,SP00115,Bolt Type-115,Purchase,57,554.78,31622.4,BATCH01700
PUR001701,2024-03-28,SP00115,Bolt Type-115,Purchase,20,552.35,11046.96,BATCH01701
PUR001702,2024-06-08,SP00115,Bolt Type-115,Purchase,16,554.73,8875.68,BATCH01702
PUR001703,2024-09-11,SP00115,Bolt Type-115,Purchase,89,568.79,50622.7,BATCH01703
PUR001704,2024-09-26,SP00115,Bolt Type-115,Purchase,46,609.81,28051.24,BATCH01704
PUR001705,2024-10-24,SP00115,Bolt Type-115,Purchase,98,558.29,54712.42,BATCH01705
PUR001706,2024-12-09,SP00115,Bolt Type-115,Purchase,49,608.02,29793.06,BATCH01706
PUR001707,2022-02-07,SP00116,Valve Type-116,Purchase,99,890.96,88205.42,BATCH01707
PUR001708,2022-02-16,SP00116,Valve Type-116,Purchase,16,922.5,14760.08,BATCH01708
PUR001709,2022-03-31,SP00116,Valve Type-116,Purchase,11,913.87,10052.6,BATCH01709
PUR001710,2022-05-04,SP00116,Valve Type-116,Purchase,94,881.38,82849.39,BATCH01710
PUR001711,2022-10-17,SP00116,Valve Type-116,Purchase,94,920.37,86514.66,BATCH01711
PUR001712,2022-12-15,SP00116,Valve Type-116,Purchase,23,935.96,21527.16,BATCH01712
PUR001713,2023-02-22,SP00116,Valve Type-116,Purchase,93,911.73,84791.22,BATCH01713
PUR001714,2023-03-05,SP00116,Valve Type-116,Purchase,58,948.28,55000.07,BATCH01714
PUR001715,2023-03-10,SP00116,Valve Type-116,Purchase,100,960.6,96060.15,BATCH01715
PUR001716,2023-06-08,SP00116,Valve Type-116,Purchase,50,932.08,46603.78,BATCH01716
PUR001717,2023-06-14,SP00116,Valve Type-116,Purchase,86,970.21,83437.76,BATCH01717
PUR001718,2023-11-11,SP00116,Valve Type-116,Purchase,33,993.44,32783.51,BATCH01718
PUR001719,2024-02-11,SP00116,Valve Type-116,Purchase,68,971.57,66066.63,BATCH01719
PUR001720,2024-08-22,SP00116,Valve Type-116,Purchase,12,1031.91,12382.94,BATCH01720
PUR001721,2024-09-16,SP00116,Valve Type-116,Purchase,77,981.44,75570.88,BATCH01721
PUR001722,2024-12-07,SP00116,Valve Type-116,Purchase,72,1018.7,73346.39,BATCH01722
PUR001723,2024-12-14,SP00116,Valve Type-116,Purchase,30,1028.75,30862.54,BATCH01723
PUR001724,2022-05-07,SP00117,Bolt Type-117,Purchase,13,962.23,12508.95,BATCH01724
PUR001725,2023-04-29,SP00117,Bolt Type-117,Purchase,45,1013.7,45616.55,BATCH01725
PUR001726,2023-06-12,SP00117,Bolt Type-117,Purchase,53,949.3,50312.64,BATCH01726
PUR001727,2023-07-19,SP00117,Bolt Type-117,Purchase,94,1019.65,95846.67,BATCH01727
PUR001728,2023-09-12,SP00117,Bolt Type-117,Purchase,58,951.73,55200.4,BATCH01728
PUR001729,2023-12-12,SP00117,Bolt Type-117,Purchase,96,1000.97,96093.25,BATCH01729
PUR001730,2023-12-22,SP00117,Bolt Type-117,Purchase,90,1011.4,91025.59,BATCH01730
PUR001731,2023-12-29,SP00117,Bolt Type-117,Purchase,63,1019.69,64240.68,BATCH01731
PUR001732,2024-03-03,SP00117,Bolt Type-117,Purchase,29,982.93,28504.88,BATCH01732
PUR001733,2024-10-23,SP00117,Bolt Type-117,Purchase,49,1030.67,50503.03,BATCH01733
PUR001734,2022-05-19,SP00118,Bolt Type-118,Purchase,50,392.94,19647.17,BATCH01734
PUR001735,2022-08-31,SP00118,Bolt Type-118,Purchase,62,404.4,25072.82,BATCH01735
PUR001736,2022-09-27,SP00118,Bolt Type-118,Purchase,48,409.02,19632.85,BATCH01736
PUR001737,2022-10-04,SP00118,Bolt Type-118,Purchase,91,389.12,35409.61,BATCH01737
PUR001738,2022-10-10,SP00118,Bolt Type-118,Purchase,45,408.63,18388.15,BATCH01738
PUR001739,2022-10-11,SP00118,Bolt Type-118,Purchase,34,378.08,12854.57,BATCH01739
PUR001740,2022-10-25,SP00118,Bolt Type-118,Purchase,33,377.0,12441.01,BATCH01740
PUR001741,2022-10-26,SP00118,Bolt Type-118,Purchase,88,373.89,32902.11,BATCH01741
PUR001742,2022-11-20,SP00118,Bolt Type-118,Purchase,87,398.38,34659.06,BATCH01742
PUR001743,2023-01-13,SP00118,Bolt Type-118,Purchase,39,399.22,15569.7,BATCH01743
PUR001744,2023-02-19,SP00118,Bolt Type-118,Purchase,39,402.32,15690.3,BATCH01744
PUR001745,2023-02-28,SP00118,Bolt Type-118,Purchase,55,406.42,22352.87,BATCH01745
PUR001746,2023-09-25,SP00118,Bolt Type-118,Purchase,71,392.51,27867.94,BATCH01746
PUR001747,2023-10-13,SP00118,Bolt Type-118,Purchase,87,395.64,34420.65,BATCH01747
PUR001748,2023-11-06,SP00118,Bolt Type-118,Purchase,93,410.62,38187.62,BATCH01748
PUR001749,2024-05-30,SP00118,Bolt Type-118,Purchase,59,417.22,24616.08,BATCH01749
PUR001750,2024-07-08,SP00118,Bolt Type-118,Purchase,27,424.2,11453.37,BATCH01750
PUR001751,2024-12-08,SP00118,Bolt Type-118,Purchase,38,417.93,15881.16,BATCH01751
PUR001752,2024-12-27,SP00118,Bolt Type-118,Purchase,11,413.17,4544.89,BATCH01752
PUR001753,2022-03-27,SP00119,Filter Type-119,Purchase,58,950.78,55145.16,BATCH01753
PUR001754,2022-05-16,SP00119,Filter Type-119,Purchase,60,967.85,58070.87,BATCH01754
PUR001755,2022-12-29,SP00119,Filter Type-119,Purchase,83,986.79,81903.55,BATCH01755
PUR001756,2023-02-20,SP00119,Filter Type-119,Purchase,77,991.88,76374.48,BATCH01756
PUR001757,2023-02-23,SP00119,Filter Type-119,Purchase,100,996.94,99694.02,BATCH01757
PUR001758,2023-04-01,SP00119,Filter Type-119,Purchase,76,1016.09,77223.14,BATCH01758
PUR001759,2023-05-21,SP00119,Filter Type-119,Purchase,68,955.28,64959.25,BATCH01759
PUR001760,2023-10-28,SP00119,Filter Type-119,Purchase,15,1047.68,15715.14,BATCH01760
PUR001761,2024-04-09,SP00119,Filter Type-119,Purchase,41,1074.5,44054.69,BATCH01761
PUR001762,2024-04-25,SP00119,Filter Type-119,Purchase,60,1039.37,62362.07,BATCH01762
PUR001763,2024-05-25,SP00119,Filter Type-119,Purchase,15,1091.63,16374.41,BATCH01763
PUR001764,2024-06-18,SP00119,Filter Type-119,Purchase,76,1050.33,79825.17,BATCH01764
PUR001765,2024-07-26,SP00119,Filter Type-119,Purchase,16,1076.96,17231.44,BATCH01765
PUR001766,2024-09-30,SP00119,Filter Type-119,Purchase,66,1024.75,67633.63,BATCH01766
PUR001767,2022-04-22,SP00120,Brake Pad Type-120,Purchase,51,2398.51,122323.87,BATCH01767
